participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.final_payment,participant.next_period,participant.skip_this_oTree_round,participant.periods,participant.rounds,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.study_id,session.config.real_world_currency_per_point,session.config.name,session.config.participation_fee,session.config.player_session_id,session.num_players,session.list_players_waiting,session.list_players_session,session.number_oTree_round_matching,session.finish,fund_vanishes.1.player.id_in_group,fund_vanishes.1.player.role,fund_vanishes.1.player.payoff,fund_vanishes.1.player.experiment_start_time,fund_vanishes.1.player.experiment_end_time,fund_vanishes.1.player.game_start_time,fund_vanishes.1.player.game_end_time,fund_vanishes.1.player.is_priming,fund_vanishes.1.player.group_id_9,fund_vanishes.1.player.subgroup_id,fund_vanishes.1.player.id_in_subgroup,fund_vanishes.1.player.ungrouped,fund_vanishes.1.player.last_round_finished,fund_vanishes.1.player.s1,fund_vanishes.1.player.s2,fund_vanishes.1.player.s3,fund_vanishes.1.player.total_bonus,fund_vanishes.1.player.survey_fee,fund_vanishes.1.player.base_fee,fund_vanishes.1.player.completion_code,fund_vanishes.1.player.period_no,fund_vanishes.1.player.player_role,fund_vanishes.1.player.proposal,fund_vanishes.1.player.vote,fund_vanishes.1.player.earnings,fund_vanishes.1.player.all_earnings,fund_vanishes.1.player.final_payment,fund_vanishes.1.player.feedback,fund_vanishes.1.player.total_num_failed_attempts,fund_vanishes.1.player.q1_num_failed_attempts,fund_vanishes.1.player.q2_num_failed_attempts,fund_vanishes.1.player.q3_num_failed_attempts,fund_vanishes.1.player.q1_quiz,fund_vanishes.1.player.q2_quiz,fund_vanishes.1.player.q3_quiz,fund_vanishes.1.player.adios_reason,fund_vanishes.1.player.dropout,fund_vanishes.1.player.decision,fund_vanishes.1.player.random_period,fund_vanishes.1.player.share,fund_vanishes.1.player.role_player,fund_vanishes.1.player.player_offer_accepted,fund_vanishes.1.player.investment,fund_vanishes.1.player.payoff_this_period,fund_vanishes.1.player.s,fund_vanishes.1.player.s_per,fund_vanishes.1.player.points_to_currency,fund_vanishes.1.player.points_to_currency_s,fund_vanishes.1.player.qp1,fund_vanishes.1.player.gen_cgi,fund_vanishes.1.player.qp3,fund_vanishes.1.player.qp4,fund_vanishes.1.player.combined_payoff,fund_vanishes.1.player.random_payoff,fund_vanishes.1.player.sex,fund_vanishes.1.player.trans_1,fund_vanishes.1.player.trans_2,fund_vanishes.1.player.cmt_propr,fund_vanishes.1.player.cmt_vtr,fund_vanishes.1.player.retaliation,fund_vanishes.1.player.retaliation_other,fund_vanishes.1.player.mwc,fund_vanishes.1.player.mwc_others,fund_vanishes.1.player.atq_1,fund_vanishes.1.player.atq_2,fund_vanishes.1.player.atq_3,fund_vanishes.1.player.age,fund_vanishes.1.player.risk,fund_vanishes.1.player.occ,fund_vanishes.1.player.econ,fund_vanishes.1.player.plop_unempl,fund_vanishes.1.player.plop_comp,fund_vanishes.1.player.plop_incdist,fund_vanishes.1.player.plop_priv,fund_vanishes.1.player.plop_luckeffort,fund_vanishes.1.player.rel,fund_vanishes.1.player.rel_spec,fund_vanishes.1.player.rel_other,fund_vanishes.1.player.mwc_bonus,fund_vanishes.1.player.mwc_bonus_others,fund_vanishes.1.player.enjoy,fund_vanishes.1.player.power_q1a,fund_vanishes.1.player.power_q1b,fund_vanishes.1.player.power_q2,fund_vanishes.1.player.power_q3,fund_vanishes.1.player.democracy_obedience,fund_vanishes.1.player.gender_q1,fund_vanishes.1.player.gender_q2,fund_vanishes.1.player.gender_q3,fund_vanishes.1.player.gender_q4,fund_vanishes.1.player.social_power,fund_vanishes.1.player.wealth,fund_vanishes.1.player.authority,fund_vanishes.1.player.humble,fund_vanishes.1.player.influential,fund_vanishes.1.player.bonus,fund_vanishes.1.group.id_in_subsession,fund_vanishes.1.group.current_period,fund_vanishes.1.group.group_id_9,fund_vanishes.1.group.subgroup_id,fund_vanishes.1.group.session_finish,fund_vanishes.1.group.drop_out_detected,fund_vanishes.1.group.drop_out_finalized,fund_vanishes.1.group.all_proposals_str,fund_vanishes.1.group.selected_proposer_id,fund_vanishes.1.group.selected_proposal,fund_vanishes.1.group.subgroup_proposals_str,fund_vanishes.1.group.selected_proposals_str,fund_vanishes.1.group.s1,fund_vanishes.1.group.s2,fund_vanishes.1.group.s3,fund_vanishes.1.group.total_votes,fund_vanishes.1.group.approved,fund_vanishes.1.group.all_votes_str,fund_vanishes.1.group.Fund,fund_vanishes.1.group.decision_array_str,fund_vanishes.1.group.period_results_array_str,fund_vanishes.1.group.number_shares,fund_vanishes.1.subsession.round_number,fund_vanishes.2.player.id_in_group,fund_vanishes.2.player.role,fund_vanishes.2.player.payoff,fund_vanishes.2.player.experiment_start_time,fund_vanishes.2.player.experiment_end_time,fund_vanishes.2.player.game_start_time,fund_vanishes.2.player.game_end_time,fund_vanishes.2.player.is_priming,fund_vanishes.2.player.group_id_9,fund_vanishes.2.player.subgroup_id,fund_vanishes.2.player.id_in_subgroup,fund_vanishes.2.player.ungrouped,fund_vanishes.2.player.last_round_finished,fund_vanishes.2.player.s1,fund_vanishes.2.player.s2,fund_vanishes.2.player.s3,fund_vanishes.2.player.total_bonus,fund_vanishes.2.player.survey_fee,fund_vanishes.2.player.base_fee,fund_vanishes.2.player.completion_code,fund_vanishes.2.player.period_no,fund_vanishes.2.player.player_role,fund_vanishes.2.player.proposal,fund_vanishes.2.player.vote,fund_vanishes.2.player.earnings,fund_vanishes.2.player.all_earnings,fund_vanishes.2.player.final_payment,fund_vanishes.2.player.feedback,fund_vanishes.2.player.total_num_failed_attempts,fund_vanishes.2.player.q1_num_failed_attempts,fund_vanishes.2.player.q2_num_failed_attempts,fund_vanishes.2.player.q3_num_failed_attempts,fund_vanishes.2.player.q1_quiz,fund_vanishes.2.player.q2_quiz,fund_vanishes.2.player.q3_quiz,fund_vanishes.2.player.adios_reason,fund_vanishes.2.player.dropout,fund_vanishes.2.player.decision,fund_vanishes.2.player.random_period,fund_vanishes.2.player.share,fund_vanishes.2.player.role_player,fund_vanishes.2.player.player_offer_accepted,fund_vanishes.2.player.investment,fund_vanishes.2.player.payoff_this_period,fund_vanishes.2.player.s,fund_vanishes.2.player.s_per,fund_vanishes.2.player.points_to_currency,fund_vanishes.2.player.points_to_currency_s,fund_vanishes.2.player.qp1,fund_vanishes.2.player.gen_cgi,fund_vanishes.2.player.qp3,fund_vanishes.2.player.qp4,fund_vanishes.2.player.combined_payoff,fund_vanishes.2.player.random_payoff,fund_vanishes.2.player.sex,fund_vanishes.2.player.trans_1,fund_vanishes.2.player.trans_2,fund_vanishes.2.player.cmt_propr,fund_vanishes.2.player.cmt_vtr,fund_vanishes.2.player.retaliation,fund_vanishes.2.player.retaliation_other,fund_vanishes.2.player.mwc,fund_vanishes.2.player.mwc_others,fund_vanishes.2.player.atq_1,fund_vanishes.2.player.atq_2,fund_vanishes.2.player.atq_3,fund_vanishes.2.player.age,fund_vanishes.2.player.risk,fund_vanishes.2.player.occ,fund_vanishes.2.player.econ,fund_vanishes.2.player.plop_unempl,fund_vanishes.2.player.plop_comp,fund_vanishes.2.player.plop_incdist,fund_vanishes.2.player.plop_priv,fund_vanishes.2.player.plop_luckeffort,fund_vanishes.2.player.rel,fund_vanishes.2.player.rel_spec,fund_vanishes.2.player.rel_other,fund_vanishes.2.player.mwc_bonus,fund_vanishes.2.player.mwc_bonus_others,fund_vanishes.2.player.enjoy,fund_vanishes.2.player.power_q1a,fund_vanishes.2.player.power_q1b,fund_vanishes.2.player.power_q2,fund_vanishes.2.player.power_q3,fund_vanishes.2.player.democracy_obedience,fund_vanishes.2.player.gender_q1,fund_vanishes.2.player.gender_q2,fund_vanishes.2.player.gender_q3,fund_vanishes.2.player.gender_q4,fund_vanishes.2.player.social_power,fund_vanishes.2.player.wealth,fund_vanishes.2.player.authority,fund_vanishes.2.player.humble,fund_vanishes.2.player.influential,fund_vanishes.2.player.bonus,fund_vanishes.2.group.id_in_subsession,fund_vanishes.2.group.current_period,fund_vanishes.2.group.group_id_9,fund_vanishes.2.group.subgroup_id,fund_vanishes.2.group.session_finish,fund_vanishes.2.group.drop_out_detected,fund_vanishes.2.group.drop_out_finalized,fund_vanishes.2.group.all_proposals_str,fund_vanishes.2.group.selected_proposer_id,fund_vanishes.2.group.selected_proposal,fund_vanishes.2.group.subgroup_proposals_str,fund_vanishes.2.group.selected_proposals_str,fund_vanishes.2.group.s1,fund_vanishes.2.group.s2,fund_vanishes.2.group.s3,fund_vanishes.2.group.total_votes,fund_vanishes.2.group.approved,fund_vanishes.2.group.all_votes_str,fund_vanishes.2.group.Fund,fund_vanishes.2.group.decision_array_str,fund_vanishes.2.group.period_results_array_str,fund_vanishes.2.group.number_shares,fund_vanishes.2.subsession.round_number,fund_vanishes.3.player.id_in_group,fund_vanishes.3.player.role,fund_vanishes.3.player.payoff,fund_vanishes.3.player.experiment_start_time,fund_vanishes.3.player.experiment_end_time,fund_vanishes.3.player.game_start_time,fund_vanishes.3.player.game_end_time,fund_vanishes.3.player.is_priming,fund_vanishes.3.player.group_id_9,fund_vanishes.3.player.subgroup_id,fund_vanishes.3.player.id_in_subgroup,fund_vanishes.3.player.ungrouped,fund_vanishes.3.player.last_round_finished,fund_vanishes.3.player.s1,fund_vanishes.3.player.s2,fund_vanishes.3.player.s3,fund_vanishes.3.player.total_bonus,fund_vanishes.3.player.survey_fee,fund_vanishes.3.player.base_fee,fund_vanishes.3.player.completion_code,fund_vanishes.3.player.period_no,fund_vanishes.3.player.player_role,fund_vanishes.3.player.proposal,fund_vanishes.3.player.vote,fund_vanishes.3.player.earnings,fund_vanishes.3.player.all_earnings,fund_vanishes.3.player.final_payment,fund_vanishes.3.player.feedback,fund_vanishes.3.player.total_num_failed_attempts,fund_vanishes.3.player.q1_num_failed_attempts,fund_vanishes.3.player.q2_num_failed_attempts,fund_vanishes.3.player.q3_num_failed_attempts,fund_vanishes.3.player.q1_quiz,fund_vanishes.3.player.q2_quiz,fund_vanishes.3.player.q3_quiz,fund_vanishes.3.player.adios_reason,fund_vanishes.3.player.dropout,fund_vanishes.3.player.decision,fund_vanishes.3.player.random_period,fund_vanishes.3.player.share,fund_vanishes.3.player.role_player,fund_vanishes.3.player.player_offer_accepted,fund_vanishes.3.player.investment,fund_vanishes.3.player.payoff_this_period,fund_vanishes.3.player.s,fund_vanishes.3.player.s_per,fund_vanishes.3.player.points_to_currency,fund_vanishes.3.player.points_to_currency_s,fund_vanishes.3.player.qp1,fund_vanishes.3.player.gen_cgi,fund_vanishes.3.player.qp3,fund_vanishes.3.player.qp4,fund_vanishes.3.player.combined_payoff,fund_vanishes.3.player.random_payoff,fund_vanishes.3.player.sex,fund_vanishes.3.player.trans_1,fund_vanishes.3.player.trans_2,fund_vanishes.3.player.cmt_propr,fund_vanishes.3.player.cmt_vtr,fund_vanishes.3.player.retaliation,fund_vanishes.3.player.retaliation_other,fund_vanishes.3.player.mwc,fund_vanishes.3.player.mwc_others,fund_vanishes.3.player.atq_1,fund_vanishes.3.player.atq_2,fund_vanishes.3.player.atq_3,fund_vanishes.3.player.age,fund_vanishes.3.player.risk,fund_vanishes.3.player.occ,fund_vanishes.3.player.econ,fund_vanishes.3.player.plop_unempl,fund_vanishes.3.player.plop_comp,fund_vanishes.3.player.plop_incdist,fund_vanishes.3.player.plop_priv,fund_vanishes.3.player.plop_luckeffort,fund_vanishes.3.player.rel,fund_vanishes.3.player.rel_spec,fund_vanishes.3.player.rel_other,fund_vanishes.3.player.mwc_bonus,fund_vanishes.3.player.mwc_bonus_others,fund_vanishes.3.player.enjoy,fund_vanishes.3.player.power_q1a,fund_vanishes.3.player.power_q1b,fund_vanishes.3.player.power_q2,fund_vanishes.3.player.power_q3,fund_vanishes.3.player.democracy_obedience,fund_vanishes.3.player.gender_q1,fund_vanishes.3.player.gender_q2,fund_vanishes.3.player.gender_q3,fund_vanishes.3.player.gender_q4,fund_vanishes.3.player.social_power,fund_vanishes.3.player.wealth,fund_vanishes.3.player.authority,fund_vanishes.3.player.humble,fund_vanishes.3.player.influential,fund_vanishes.3.player.bonus,fund_vanishes.3.group.id_in_subsession,fund_vanishes.3.group.current_period,fund_vanishes.3.group.group_id_9,fund_vanishes.3.group.subgroup_id,fund_vanishes.3.group.session_finish,fund_vanishes.3.group.drop_out_detected,fund_vanishes.3.group.drop_out_finalized,fund_vanishes.3.group.all_proposals_str,fund_vanishes.3.group.selected_proposer_id,fund_vanishes.3.group.selected_proposal,fund_vanishes.3.group.subgroup_proposals_str,fund_vanishes.3.group.selected_proposals_str,fund_vanishes.3.group.s1,fund_vanishes.3.group.s2,fund_vanishes.3.group.s3,fund_vanishes.3.group.total_votes,fund_vanishes.3.group.approved,fund_vanishes.3.group.all_votes_str,fund_vanishes.3.group.Fund,fund_vanishes.3.group.decision_array_str,fund_vanishes.3.group.period_results_array_str,fund_vanishes.3.group.number_shares,fund_vanishes.3.subsession.round_number
1,9cquymjr,,0,50,99,fund_vanishes,SurveyPage,2025-07-28 07:57:11.500578,1,,,0.0,,1,,,,wc4q37yp,,,,,1,Study001,1.0,experiment,0.0,Pilot1,,[],,,,7,,0.0,,,1753689456.783082,1753689686.002368,0,9,3,3,0,0,10,10,10,,,,,0,Voter,,0,0.0,"[{""round"": 1, ""earnings"": 0.0}]",,,0,0,0,0,,,,,0,0,,0.0,Voter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,0,0,0,[],0,{},"{""3"": [{""proposer_id"": 3, ""proposal"": {""s1"": 10, ""s2"": 10, ""s3"": 10}}, {""proposer_id"": 2, ""proposal"": {""s1"": 20, ""s2"": 10, ""s3"": 0}}, {""proposer_id"": 1, ""proposal"": {""s1"": 10, ""s2"": 10, ""s3"": 10}}], ""1"": [{""proposer_id"": 3, ""proposal"": {""s1"": 0, ""s2"": 15, ""s3"": 15}}, {""proposer_id"": 1, ""proposal"": {""s1"": 10, ""s2"": 10, ""s3"": 10}}, {""proposer_id"": 2, ""proposal"": {""s1"": 10, ""s2"": 10, ""s3"": 10}}], ""2"": [{""proposer_id"": 3, ""proposal"": {""s1"": 12, ""s2"": 11, ""s3"": 7}}, {""proposer_id"": 1, ""proposal"": {""s1"": 10, ""s2"": 10, ""s3"": 10}}, {""proposer_id"": 2, ""proposal"": {""s1"": 10, ""s2"": 10, ""s3"": 10}}]}","{""1"": {""proposer_id"": 3, ""proposal"": {""s1"": 0, ""s2"": 15, ""s3"": 15}}, ""2"": {""proposer_id"": 2, ""proposal"": {""s1"": 10, ""s2"": 10, ""s3"": 10}}, ""3"": {""proposer_id"": 2, ""proposal"": {""s1"": 20, ""s2"": 10, ""s3"": 0}}}",,,,0,0,[],,,,0,1,7,,0.0,,,,1753689810.997805,0,,2,1,0,2,10,10,10,,,,,0,Voter,,0,0.0,[],,,0,0,0,0,,,,,0,0,,0.0,Voter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,0,1,1,[],0,{},"{""2"": [{""proposer_id"": 2, ""proposal"": {""s1"": 10, ""s2"": 10, ""s3"": 10}}, {""proposer_id"": 3, ""proposal"": {""s1"": 10, ""s2"": 10, ""s3"": 10}}, {""proposer_id"": 1, ""proposal"": {""s1"": 10, ""s2"": 10, ""s3"": 10}}], ""3"": [{""proposer_id"": 2, ""proposal"": {""s1"": 10, ""s2"": 10, ""s3"": 10}}, {""proposer_id"": 1, ""proposal"": {""s1"": 15, ""s2"": 15, ""s3"": 0}}, {""proposer_id"": 3, ""proposal"": {""s1"": 10, ""s2"": 10, ""s3"": 10}}], ""1"": [{""proposer_id"": 3, ""proposal"": {""s1"": 10, ""s2"": 10, ""s3"": 10}}, {""proposer_id"": 1, ""proposal"": {""s1"": 10, ""s2"": 10, ""s3"": 10}}, {""proposer_id"": 2, ""proposal"": {""s1"": -10, ""s2"": -10, ""s3"": -10}}]}","{""2"": {""proposer_id"": 1, ""proposal"": {""s1"": 10, ""s2"": 10, ""s3"": 10}}, ""3"": {""proposer_id"": 2, ""proposal"": {""s1"": 10, ""s2"": 10, ""s3"": 10}}}",,,,0,0,[],,,,0,2,7,,0.0,,,,,0,,,,0,0,,,,,,,,0,Voter,,0,0.0,[],,,0,0,0,0,,,,,0,0,,0.0,Voter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,0,0,0,[],0,{},{},{},,,,0,0,[],,,,0,3
